Employee_ID,Quarter,Age,Years_of_Experience,Department,Education_Level,Job_Level,Attendance_Rate,Absenteeism_Rate,Productivity_Score,Engagement_Score,Workload_Index,Training_Hours,Competency_Score,Collaboration_Score,Work_Quality_Score,Previous_Performance_Score,Performance_Category,ProductivityScore,WorkLifeBalance
E00136,4,43.42,23.52,Customer Service,Master,Mid,91.32,8.26,49.75,58.19,58.75,13.26,67.12,67.22,74.29,66.29,1,49.75,0.0
E00136,5,43.42,23.52,Customer Service,Master,Mid,98.49,1.98,67.12,66.53,66.08,12.78,60.37,57.48,68.16,65.68,1,67.12,0.0
E00137,1,43.25,20.24,Operations,Diploma,Entry,89.76,10.38,82.49,76.62,53.85,6.92,81.71,77.94,67.86,71.61,2,82.49,0.0
E00137,2,43.25,20.24,Operations,Diploma,Entry,98.65,2.21,68.61,85.08,50.89,8.52,82.3,69.37,74.86,82.22,2,68.61,0.0
E00137,3,43.25,20.24,Operations,Diploma,Entry,95.95,4.4,83.49,76.46,63.37,10.55,80.36,76.32,77.73,75.66,2,83.49,0.0
E00137,4,43.25,20.24,Operations,Diploma,Entry,90.4,11.18,88.85,91.45,52.81,16.76,85.54,56.41,85.72,77.59,2,88.85,0.0
E00137,5,43.25,20.24,Operations,Diploma,Entry,94.25,4.57,87.12,86.77,46.8,20.66,89.8,65.26,84.81,86.75,2,87.12,0.0
E00138,1,25.33,2.44,Finance,PhD,Mid,83.85,15.35,71.33,59.51,34.42,15.66,80.87,60.66,71.86,62.4,2,71.33,0.0
E00138,2,25.33,2.44,Finance,PhD,Mid,86.61,13.78,72.23,67.44,54.38,5.9,75.91,78.99,79.08,75.51,2,72.23,0.0
E00138,3,25.33,2.44,Finance,PhD,Mid,92.51,7.86,66.41,57.67,63.52,6.63,77.44,53.78,72.71,75.47,1,66.41,0.0
E00138,4,25.33,2.44,Finance,PhD,Mid,91.55,8.32,79.26,53.89,62.88,5.15,75.06,53.83,63.5,71.64,1,79.26,0.0
E00138,5,25.33,2.44,Finance,PhD,Mid,94.64,6.43,77.99,48.06,52.44,16.32,81.63,59.51,59.2,72.7,1,77.99,0.0
E00139,1,41.79,19.05,Sales,Master,Mid,86.75,13.19,62.88,74.47,74.36,14.04,63.95,68.61,67.86,69.58,1,62.88,0.0
E00139,2,41.79,19.05,Sales,Master,Mid,91.15,8.93,75.06,72.23,51.42,28.3,63.72,72.12,64.51,71.24,2,75.06,0.0
E00139,3,41.79,19.05,Sales,Master,Mid,84.42,14.81,69.33,69.93,81.54,7.14,59.81,86.55,65.1,76.23,1,69.33,0.0
E00139,4,41.79,19.05,Sales,Master,Mid,91.76,8.93,65.8,70.8,59.59,10.02,63.22,67.5,77.38,74.76,1,65.8,0.0
E00139,5,41.79,19.05,Sales,Master,Mid,91.86,9.2,54.73,69.4,58.52,4.14,64.33,80.44,62.68,68.23,1,54.73,0.0
E00140,1,40.85,16.27,Marketing,Diploma,Junior,90.57,9.88,64.66,77.04,63.15,8.93,72.78,65.2,69.09,69.89,1,64.66,0.0
E00140,2,40.85,16.27,Marketing,Diploma,Junior,89.83,10.82,63.45,79.17,59.15,11.56,66.52,87.39,62.42,71.85,1,63.45,0.0
E00140,3,40.85,16.27,Marketing,Diploma,Junior,90.39,10.07,64.17,80.46,76.26,6.04,67.58,92.26,73.4,71.49,2,64.17,0.0
E00140,4,40.85,16.27,Marketing,Diploma,Junior,93.05,7.08,70.39,83.68,39.65,4.06,68.18,65.14,76.86,77.03,2,70.39,0.0
E00140,5,40.85,16.27,Marketing,Diploma,Junior,96.14,2.91,73.17,89.96,70.84,8.7,67.78,69.72,70.89,76.14,2,73.17,0.0
E00141,1,38.04,13.53,Marketing,PhD,Senior,87.49,12.24,82.24,87.68,61.79,22.5,91.95,87.43,86.36,83.49,2,82.24,0.0
E00141,2,38.04,13.53,Marketing,PhD,Senior,89.03,11.08,58.07,86.73,57.77,16.03,86.41,61.68,81.62,87.88,2,58.07,0.0
E00141,3,38.04,13.53,Marketing,PhD,Senior,90.94,7.81,86.69,87.58,32.12,36.83,100.0,72.14,92.7,78.24,2,86.69,0.0
E00141,4,38.04,13.53,Marketing,PhD,Senior,90.06,10.01,78.13,87.47,65.08,2.62,81.99,69.14,70.33,87.65,1,78.13,0.0
E00141,5,38.04,13.53,Marketing,PhD,Senior,92.45,6.87,83.77,100.0,46.77,13.78,85.82,69.55,84.84,72.94,2,83.77,0.0
E00142,1,39.67,13.34,Marketing,Master,Junior,86.75,13.28,69.42,59.26,36.16,7.04,69.86,69.1,59.89,46.93,1,69.42,0.0
E00142,2,39.67,13.34,Marketing,Master,Junior,88.06,11.36,59.87,59.62,50.02,14.58,61.92,48.88,69.67,64.02,1,59.87,0.0
E00142,3,39.67,13.34,Marketing,Master,Junior,93.4,5.99,63.57,66.54,48.21,35.86,79.99,62.97,69.31,62.82,2,63.57,0.0
E00142,4,39.67,13.34,Marketing,Master,Junior,92.62,7.28,65.34,52.17,65.97,9.42,63.23,65.51,65.71,76.51,1,65.34,0.0
E00142,5,39.67,13.34,Marketing,Master,Junior,90.15,9.01,72.03,62.2,52.67,30.56,67.18,53.38,63.76,70.45,1,72.03,0.0
E00143,1,39.77,17.19,Marketing,Master,Junior,88.77,12.19,65.87,56.57,45.9,11.91,70.73,58.87,69.4,58.07,1,65.87,0.0
E00143,2,39.77,17.19,Marketing,Master,Junior,84.92,15.33,70.09,56.87,76.19,5.97,78.21,43.21,55.6,66.5,1,70.09,0.0
E00143,3,39.77,17.19,Marketing,Master,Junior,90.85,9.89,49.91,47.86,32.76,20.56,75.52,51.63,63.84,63.66,0,49.91,0.0
E00143,4,39.77,17.19,Marketing,Master,Junior,91.27,8.13,64.4,52.6,31.48,11.63,77.55,63.32,76.24,59.76,1,64.4,0.0
E00143,5,39.77,17.19,Marketing,Master,Junior,90.38,9.97,69.13,55.53,66.26,15.81,79.63,48.82,69.73,66.95,1,69.13,0.0
E00144,1,29.41,7.21,Operations,Master,Mid,88.05,11.51,59.0,49.03,83.5,16.48,58.25,67.65,53.51,64.78,1,59.0,0.0
E00144,2,29.41,7.21,Operations,Master,Mid,87.03,13.81,68.13,59.21,32.91,19.69,56.15,82.3,59.48,63.41,1,68.13,0.0
E00144,3,29.41,7.21,Operations,Master,Mid,90.91,8.71,62.15,51.53,31.87,12.29,65.13,58.43,58.11,72.21,1,62.15,0.0
E00144,4,29.41,7.21,Operations,Master,Mid,91.18,8.74,73.32,60.23,65.52,9.96,64.66,68.49,49.62,66.88,1,73.32,0.0
E00144,5,29.41,7.21,Operations,Master,Mid,86.79,13.43,65.27,49.59,45.13,18.75,63.23,56.65,65.3,65.61,1,65.27,0.0
E00145,1,38.12,16.71,Marketing,PhD,Mid,93.41,6.07,69.14,68.53,56.91,21.46,85.51,45.2,64.6,74.11,1,69.14,0.0
E00145,2,38.12,16.71,Marketing,PhD,Mid,87.09,11.35,72.35,80.05,76.44,27.19,85.02,73.4,70.29,71.38,2,72.35,0.0
E00145,3,38.12,16.71,Marketing,PhD,Mid,91.53,8.57,80.3,76.97,59.32,16.8,83.86,62.87,70.69,81.49,2,80.3,0.0
E00145,4,38.12,16.71,Marketing,PhD,Mid,92.18,7.63,67.5,72.13,34.59,2.12,80.42,59.02,68.36,79.61,2,67.5,0.0
E00145,5,38.12,16.71,Marketing,PhD,Mid,93.78,6.9,71.78,75.46,48.18,5.62,75.31,51.46,69.12,76.4,2,71.78,0.0
E00146,1,28.36,6.16,Marketing,Bachelor,Mid,93.37,5.23,72.33,69.86,70.54,7.75,78.49,54.96,73.41,79.34,1,72.33,0.0
E00146,2,28.36,6.16,Marketing,Bachelor,Mid,95.81,5.09,73.88,63.71,63.67,8.73,73.84,65.18,78.4,73.47,1,73.88,0.0
E00146,3,28.36,6.16,Marketing,Bachelor,Mid,93.99,6.58,80.14,67.86,44.46,4.0,77.39,72.66,74.05,70.09,2,80.14,0.0
E00146,4,28.36,6.16,Marketing,Bachelor,Mid,92.36,5.98,68.02,66.47,58.03,23.41,79.53,85.55,72.51,75.86,2,68.02,0.0
E00146,5,28.36,6.16,Marketing,Bachelor,Mid,91.31,9.23,63.9,71.29,47.13,9.09,73.52,69.2,62.67,80.82,1,63.9,0.0
E00147,1,32.94,9.58,Sales,Bachelor,Manager,94.04,4.8,73.23,61.01,68.13,12.56,85.39,57.47,83.17,65.53,1,73.23,0.0
E00147,2,32.94,9.58,Sales,Bachelor,Manager,87.83,12.92,70.04,62.39,69.32,13.59,82.45,70.59,78.69,72.16,2,70.04,0.0
E00147,3,32.94,9.58,Sales,Bachelor,Manager,86.25,13.92,76.36,72.69,65.98,38.27,93.82,64.05,75.65,75.13,2,76.36,0.0
E00147,4,32.94,9.58,Sales,Bachelor,Manager,95.35,4.78,80.39,63.1,59.46,8.74,79.47,52.3,57.7,80.48,1,80.39,0.0
E00147,5,32.94,9.58,Sales,Bachelor,Manager,95.55,4.29,84.86,76.41,50.18,11.45,85.24,62.48,89.38,72.28,2,84.86,0.0
E00148,1,36.44,14.62,Research and Development,Bachelor,Mid,85.98,14.98,66.26,69.15,50.08,22.81,76.99,81.48,66.19,69.9,2,66.26,0.0
E00148,2,36.44,14.62,Research and Development,Bachelor,Mid,94.42,5.24,61.98,72.48,34.5,28.9,83.03,62.65,73.86,75.83,2,61.98,0.0
E00148,3,36.44,14.62,Research and Development,Bachelor,Mid,92.46,7.36,71.64,76.92,50.37,13.38,80.67,73.68,68.7,80.84,2,71.64,0.0
E00148,4,36.44,14.62,Research and Development,Bachelor,Mid,95.23,3.4,69.96,76.04,42.32,17.91,78.37,62.29,65.27,83.27,2,69.96,0.0
E00148,5,36.44,14.62,Research and Development,Bachelor,Mid,90.0,11.02,74.74,67.85,55.09,15.56,74.55,50.8,70.35,83.05,2,74.74,0.0
E00149,1,42.45,23.74,Research and Development,Bachelor,Mid,90.86,9.18,63.23,86.79,76.8,5.92,79.4,68.36,71.15,74.16,1,63.23,0.0
E00149,2,42.45,23.74,Research and Development,Bachelor,Mid,88.37,11.58,66.47,83.62,68.26,19.92,80.75,72.35,78.82,74.52,2,66.47,0.0
E00149,3,42.45,23.74,Research and Development,Bachelor,Mid,92.34,7.17,81.77,96.46,77.22,8.33,83.91,82.95,84.89,76.07,2,81.77,0.0
E00149,4,42.45,23.74,Research and Development,Bachelor,Mid,88.44,10.92,70.1,86.11,38.64,18.78,76.81,72.39,71.47,78.25,2,70.1,0.0
E00149,5,42.45,23.74,Research and Development,Bachelor,Mid,87.6,12.14,69.92,75.27,87.4,8.38,82.13,67.69,77.2,77.39,2,69.92,0.0
E00150,1,34.65,10.88,Operations,PhD,Mid,87.62,13.31,64.69,61.06,42.84,9.52,57.64,69.87,64.51,54.28,1,64.69,0.0
E00150,2,34.65,10.88,Operations,PhD,Mid,92.11,7.66,67.34,51.88,27.92,12.36,68.86,65.15,75.77,65.64,1,67.34,0.0
E00150,3,34.65,10.88,Operations,PhD,Mid,88.95,11.54,68.36,58.99,70.91,9.86,69.61,70.6,64.68,68.48,1,68.36,0.0
E00150,4,34.65,10.88,Operations,PhD,Mid,95.25,4.24,76.82,53.46,55.99,12.26,61.92,41.99,66.24,67.5,1,76.82,0.0
E00150,5,34.65,10.88,Operations,PhD,Mid,93.96,5.63,69.26,52.29,59.48,11.76,67.53,81.83,62.25,66.3,1,69.26,0.0
E00151,1,49.1,28.31,Customer Service,Bachelor,Manager,87.64,12.11,72.96,66.32,67.84,8.67,96.06,57.87,72.78,67.24,1,72.96,0.0
E00151,2,49.1,28.31,Customer Service,Bachelor,Manager,93.57,6.15,66.69,63.46,35.03,13.48,78.26,75.79,70.19,68.22,2,66.69,0.0
E00151,3,49.1,28.31,Customer Service,Bachelor,Manager,95.48,3.38,63.27,63.35,56.66,10.17,84.19,55.83,66.46,75.01,1,63.27,0.0
E00151,4,49.1,28.31,Customer Service,Bachelor,Manager,94.3,6.49,72.01,66.4,61.85,22.23,90.24,54.85,73.29,72.55,1,72.01,0.0
E00151,5,49.1,28.31,Customer Service,Bachelor,Manager,92.42,7.38,64.24,61.09,57.28,16.79,86.72,68.54,66.16,69.37,2,64.24,0.0
E00152,1,21.0,0.0,HR,Bachelor,Entry,89.2,10.34,59.21,80.28,57.18,12.5,50.58,84.84,72.63,53.55,1,59.21,0.0
E00152,2,21.0,0.0,HR,Bachelor,Entry,98.75,0.96,72.9,96.2,32.95,10.17,45.67,77.17,66.98,67.52,1,72.9,0.0
E00152,3,21.0,0.0,HR,Bachelor,Entry,94.06,5.83,70.47,86.93,43.14,6.91,54.13,72.64,68.54,72.5,1,70.47,0.0
E00152,4,21.0,0.0,HR,Bachelor,Entry,94.82,4.9,70.44,94.59,53.48,7.03,42.23,75.04,65.49,73.19,2,70.44,0.0
E00152,5,21.0,0.0,HR,Bachelor,Entry,94.28,5.61,52.4,88.27,54.39,11.77,45.44,70.12,63.83,77.2,1,52.4,0.0
E00153,1,32.22,14.09,Sales,Bachelor,Junior,89.84,10.11,54.39,59.14,28.33,11.18,65.72,58.95,64.82,62.99,1,54.39,0.0
E00153,2,32.22,14.09,Sales,Bachelor,Junior,92.4,6.9,62.37,59.29,63.04,11.68,67.78,63.43,66.34,70.53,1,62.37,0.0
E00153,3,32.22,14.09,Sales,Bachelor,Junior,87.29,12.49,61.84,66.49,65.5,6.05,72.81,68.94,65.2,63.43,1,61.84,0.0
E00153,4,32.22,14.09,Sales,Bachelor,Junior,85.19,15.44,61.03,64.49,52.94,26.07,76.08,73.04,83.52,70.65,1,61.03,0.0
E00153,5,32.22,14.09,Sales,Bachelor,Junior,96.66,4.42,58.92,59.71,31.33,5.1,68.97,62.76,71.08,72.2,1,58.92,0.0
E00154,1,50.29,26.71,HR,Bachelor,Junior,89.41,10.85,65.44,66.95,45.07,20.96,90.86,73.26,68.1,64.57,1,65.44,0.0
E00154,2,50.29,26.71,HR,Bachelor,Junior,84.06,15.39,77.3,70.0,49.85,7.92,92.05,68.0,72.85,73.93,2,77.3,0.0
E00154,3,50.29,26.71,HR,Bachelor,Junior,92.52,9.22,80.54,70.0,65.76,4.52,86.62,79.1,70.79,80.75,1,80.54,0.0
E00154,4,50.29,26.71,HR,Bachelor,Junior,93.64,6.17,59.81,75.93,71.43,6.1,87.44,70.49,70.12,72.56,1,59.81,0.0
E00154,5,50.29,26.71,HR,Bachelor,Junior,95.44,4.75,70.42,70.54,36.17,5.02,83.74,79.27,70.21,74.96,2,70.42,0.0
E00155,1,31.96,12.46,Finance,Bachelor,Mid,97.36,3.15,75.15,93.41,53.94,19.81,88.32,72.81,65.53,69.79,2,75.15,0.0
E00155,2,31.96,12.46,Finance,Bachelor,Mid,86.49,12.41,87.43,83.04,65.04,9.57,83.23,76.19,77.32,87.01,2,87.43,0.0
E00155,3,31.96,12.46,Finance,Bachelor,Mid,92.14,8.1,70.26,91.95,43.16,10.81,79.59,72.22,81.79,82.6,2,70.26,0.0
E00155,4,31.96,12.46,Finance,Bachelor,Mid,92.97,6.53,72.46,90.58,64.37,15.9,95.27,61.07,81.04,79.44,2,72.46,0.0
E00155,5,31.96,12.46,Finance,Bachelor,Mid,87.12,13.22,80.07,91.18,63.92,8.6,82.22,78.55,77.02,85.54,2,80.07,0.0
E00156,1,23.05,1.79,Finance,Diploma,Junior,83.65,16.83,59.21,59.72,51.37,10.5,45.19,64.09,58.17,54.3,0,59.21,0.0
E00156,2,23.05,1.79,Finance,Diploma,Junior,91.77,8.85,61.69,59.38,55.51,13.81,46.86,57.46,60.58,57.43,1,61.69,0.0
E00156,3,23.05,1.79,Finance,Diploma,Junior,90.05,10.03,44.79,65.98,46.17,11.01,46.12,63.55,64.98,69.14,0,44.79,0.0
E00156,4,23.05,1.79,Finance,Diploma,Junior,93.49,6.92,46.78,70.35,62.56,26.17,54.96,51.03,74.73,56.98,1,46.78,0.0
E00156,5,23.05,1.79,Finance,Diploma,Junior,88.39,11.33,55.19,77.78,47.17,10.26,45.52,70.58,59.8,62.81,1,55.19,0.0
E00157,1,40.27,14.2,Sales,Bachelor,Entry,93.05,6.55,58.16,45.32,44.26,10.67,62.73,63.22,50.66,59.89,0,58.16,0.0
E00157,2,40.27,14.2,Sales,Bachelor,Entry,89.03,11.32,62.73,57.13,46.04,12.02,70.14,54.81,66.91,59.24,1,62.73,0.0
E00157,3,40.27,14.2,Sales,Bachelor,Entry,90.54,9.63,74.28,56.37,57.81,17.33,72.19,51.11,67.76,64.89,1,74.28,0.0
E00157,4,40.27,14.2,Sales,Bachelor,Entry,94.63,5.07,51.16,60.43,52.74,15.09,70.15,46.93,71.71,67.98,1,51.16,0.0
E00157,5,40.27,14.2,Sales,Bachelor,Entry,93.01,8.05,67.26,45.41,37.52,11.46,67.79,58.71,68.11,72.2,0,67.26,0.0
E00158,1,23.64,0.0,Customer Service,Bachelor,Junior,85.36,14.73,64.43,42.22,48.82,14.84,70.34,60.26,60.44,58.1,1,64.43,0.0
E00158,2,23.64,0.0,Customer Service,Bachelor,Junior,85.47,14.74,64.94,44.58,56.01,22.96,70.99,53.6,64.56,64.62,1,64.94,0.0
E00158,3,23.64,0.0,Customer Service,Bachelor,Junior,86.2,14.05,67.83,50.41,79.31,9.43,65.46,63.1,64.99,71.11,1,67.83,0.0
E00158,4,23.64,0.0,Customer Service,Bachelor,Junior,94.06,7.53,69.15,56.15,49.13,24.54,68.34,72.55,63.55,66.19,1,69.15,0.0
E00158,5,23.64,0.0,Customer Service,Bachelor,Junior,91.86,8.5,73.13,48.24,60.27,12.0,71.16,66.25,68.27,65.32,1,73.13,0.0
E00159,1,22.07,0.0,Marketing,Master,Entry,91.3,8.74,73.74,52.77,38.22,4.82,51.92,60.82,54.15,53.99,1,73.74,0.0
E00159,2,22.07,0.0,Marketing,Master,Entry,87.17,12.63,60.59,60.45,21.0,42.93,54.74,73.29,59.63,64.15,1,60.59,0.0
E00159,3,22.07,0.0,Marketing,Master,Entry,90.14,9.91,62.33,63.23,39.88,25.69,61.34,81.5,66.13,62.36,1,62.33,0.0
E00159,4,22.07,0.0,Marketing,Master,Entry,94.12,6.4,63.32,60.35,30.07,11.86,53.64,52.28,68.12,70.26,1,63.32,0.0
E00159,5,22.07,0.0,Marketing,Master,Entry,92.0,8.63,52.72,62.53,45.98,18.63,64.68,73.46,76.07,66.78,1,52.72,0.0
E00160,1,21.0,1.11,HR,Master,Entry,94.89,5.07,58.83,53.23,60.64,19.06,52.88,62.19,61.85,50.97,1,58.83,0.0
E00160,2,21.0,1.11,HR,Master,Entry,87.19,13.49,53.24,48.96,49.29,15.33,55.83,52.27,67.34,65.25,1,53.24,0.0
E00160,3,21.0,1.11,HR,Master,Entry,89.57,10.04,52.94,40.0,31.44,24.46,57.88,38.67,58.95,64.34,1,52.94,0.0
E00160,4,21.0,1.11,HR,Master,Entry,85.65,14.34,55.33,58.56,43.25,20.36,56.01,37.68,65.09,62.5,1,55.33,0.0
E00160,5,21.0,1.11,HR,Master,Entry,88.51,12.32,73.49,51.22,74.8,12.55,57.46,66.68,76.38,65.2,1,73.49,0.0
E00161,1,34.75,16.99,Marketing,Bachelor,Senior,87.19,13.46,66.18,66.9,47.56,9.28,67.42,65.52,76.74,62.57,1,66.18,0.0
E00161,2,34.75,16.99,Marketing,Bachelor,Senior,88.34,11.81,57.08,65.68,43.48,2.77,63.75,89.54,73.54,64.75,1,57.08,0.0
E00161,3,34.75,16.99,Marketing,Bachelor,Senior,93.44,5.59,75.15,86.21,53.27,27.25,71.99,73.4,70.13,71.59,2,75.15,0.0
E00161,4,34.75,16.99,Marketing,Bachelor,Senior,93.03,5.94,69.67,72.32,54.01,10.21,65.02,67.63,60.8,75.85,1,69.67,0.0
E00161,5,34.75,16.99,Marketing,Bachelor,Senior,92.54,5.96,70.28,66.64,56.05,7.67,63.89,63.58,70.94,71.82,1,70.28,0.0
E00162,1,34.27,11.04,Customer Service,Master,Entry,89.75,9.67,65.08,67.93,70.9,8.39,60.08,76.16,68.94,65.5,1,65.08,0.0
E00162,2,34.27,11.04,Customer Service,Master,Entry,94.59,5.62,64.04,64.07,51.94,16.39,65.96,52.18,62.49,69.02,1,64.04,0.0
E00162,3,34.27,11.04,Customer Service,Master,Entry,94.24,5.21,63.12,63.25,38.23,13.34,63.32,74.69,79.04,69.1,1,63.12,0.0
E00162,4,34.27,11.04,Customer Service,Master,Entry,94.92,4.47,64.88,62.69,45.55,7.63,73.29,68.29,70.35,67.21,1,64.88,0.0
E00162,5,34.27,11.04,Customer Service,Master,Entry,91.79,8.04,62.69,63.93,63.77,8.75,58.28,72.79,64.67,68.37,1,62.69,0.0
E00163,1,29.65,7.35,Finance,Master,Senior,84.98,16.06,74.68,83.47,60.22,6.57,80.52,77.03,71.07,83.62,2,74.68,0.0
E00163,2,29.65,7.35,Finance,Master,Senior,88.98,10.92,75.21,97.37,49.99,5.46,85.79,63.45,73.3,76.73,2,75.21,0.0
E00163,3,29.65,7.35,Finance,Master,Senior,95.21,6.54,69.62,93.23,44.65,12.39,77.16,80.29,79.42,83.35,2,69.62,0.0
E00163,4,29.65,7.35,Finance,Master,Senior,95.29,5.62,72.87,87.71,46.24,8.46,83.95,74.53,81.01,86.19,2,72.87,0.0
E00163,5,29.65,7.35,Finance,Master,Senior,98.51,0.92,72.57,98.0,51.57,18.47,81.56,77.57,76.02,81.35,2,72.57,0.0
E00164,1,33.94,16.49,Sales,Bachelor,Senior,91.06,8.55,56.29,73.96,48.83,8.05,52.78,82.75,70.09,61.52,1,56.29,0.0
E00164,2,33.94,16.49,Sales,Bachelor,Senior,90.49,9.92,69.33,68.62,47.14,20.74,58.0,62.4,65.49,70.06,1,69.33,0.0
E00164,3,33.94,16.49,Sales,Bachelor,Senior,87.53,12.56,60.69,65.04,64.47,16.45,55.44,64.89,68.04,73.61,1,60.69,0.0
E00164,4,33.94,16.49,Sales,Bachelor,Senior,98.38,1.71,52.66,66.97,54.18,13.64,46.19,59.56,59.51,71.39,1,52.66,0.0
E00164,5,33.94,16.49,Sales,Bachelor,Senior,93.25,6.64,60.36,68.45,57.07,20.2,57.78,62.16,67.25,70.82,1,60.36,0.0
E00165,1,33.66,13.15,HR,Master,Manager,90.03,10.09,75.13,61.45,21.44,8.48,76.37,52.21,78.79,69.03,1,75.13,0.0
E00165,2,33.66,13.15,HR,Master,Manager,88.18,11.87,64.39,63.59,41.24,12.32,71.38,54.25,65.14,72.23,1,64.39,0.0
E00165,3,33.66,13.15,HR,Master,Manager,85.42,13.22,75.4,59.6,52.09,7.35,69.07,58.0,69.5,68.54,1,75.4,0.0
E00165,4,33.66,13.15,HR,Master,Manager,92.11,8.03,68.08,67.55,44.97,15.77,67.18,81.53,67.99,70.18,1,68.08,0.0
E00165,5,33.66,13.15,HR,Master,Manager,95.28,4.42,65.01,77.63,44.35,5.54,64.56,69.4,68.53,69.64,1,65.01,0.0
E00166,1,30.77,6.1,Customer Service,PhD,Mid,96.57,3.21,57.28,99.3,64.3,5.75,61.22,74.52,81.54,77.02,1,57.28,0.0
E00166,2,30.77,6.1,Customer Service,PhD,Mid,88.61,11.83,65.09,94.26,59.01,15.77,67.65,60.96,66.97,72.27,2,65.09,0.0
E00166,3,30.77,6.1,Customer Service,PhD,Mid,95.31,3.15,73.73,100.0,40.93,14.23,67.74,81.02,78.96,77.2,2,73.73,0.0
E00166,4,30.77,6.1,Customer Service,PhD,Mid,94.6,6.07,78.58,98.48,63.98,18.44,70.0,94.53,76.91,83.01,2,78.58,0.0
E00166,5,30.77,6.1,Customer Service,PhD,Mid,95.78,4.31,68.89,100.0,71.05,8.8,60.21,67.77,77.88,88.5,2,68.89,0.0
E00167,1,30.26,12.18,Marketing,Bachelor,Junior,89.36,11.38,58.84,60.68,41.7,9.22,41.77,53.8,62.11,59.16,1,58.84,0.0
E00167,2,30.26,12.18,Marketing,Bachelor,Junior,92.74,7.62,63.85,56.12,46.7,11.11,43.95,71.12,61.99,63.56,0,63.85,0.0
E00167,3,30.26,12.18,Marketing,Bachelor,Junior,86.88,14.13,53.33,68.62,40.26,13.04,47.57,49.92,60.04,56.41,0,53.33,0.0
E00167,4,30.26,12.18,Marketing,Bachelor,Junior,87.3,12.98,55.41,61.94,58.33,10.3,44.08,68.32,54.25,57.23,0,55.41,0.0
E00167,5,30.26,12.18,Marketing,Bachelor,Junior,89.69,10.7,52.77,62.06,51.94,5.42,46.86,57.36,60.85,59.07,0,52.77,0.0
E00168,1,41.25,15.84,HR,Diploma,Mid,84.76,16.11,62.08,41.33,35.52,12.97,76.22,61.63,60.66,65.6,1,62.08,0.0
E00168,2,41.25,15.84,HR,Diploma,Mid,83.73,17.35,62.58,44.15,42.93,15.87,85.95,65.21,77.31,61.08,1,62.58,0.0
E00168,3,41.25,15.84,HR,Diploma,Mid,88.48,10.07,79.0,51.93,51.64,17.11,84.17,57.96,82.96,68.96,1,79.0,0.0
E00168,4,41.25,15.84,HR,Diploma,Mid,91.72,8.6,71.43,44.69,70.61,10.15,76.35,55.17,68.98,67.87,1,71.43,0.0
E00168,5,41.25,15.84,HR,Diploma,Mid,90.46,10.23,77.94,58.17,48.41,8.38,73.56,80.11,72.14,68.02,1,77.94,0.0
E00169,1,29.83,11.53,Marketing,Master,Mid,86.51,13.07,64.61,85.43,51.1,4.56,66.97,74.76,76.21,64.96,2,64.61,0.0
E00169,2,29.83,11.53,Marketing,Master,Mid,87.63,11.5,66.42,78.22,63.06,6.67,64.69,67.96,66.08,76.41,1,66.42,0.0
E00169,3,29.83,11.53,Marketing,Master,Mid,93.24,6.57,72.87,81.04,60.8,13.04,61.31,65.73,76.66,65.92,2,72.87,0.0
E00169,4,29.83,11.53,Marketing,Master,Mid,96.77,2.97,62.94,74.39,54.1,6.67,54.09,60.25,72.81,80.94,1,62.94,0.0
E00169,5,29.83,11.53,Marketing,Master,Mid,96.93,2.29,72.9,87.32,57.02,10.47,69.09,79.74,71.88,63.44,2,72.9,0.0
E00170,1,36.39,14.71,Sales,Bachelor,Junior,90.28,9.02,76.05,75.74,64.63,15.58,98.9,79.83,77.79,67.12,2,76.05,0.0
E00170,2,36.39,14.71,Sales,Bachelor,Junior,89.79,10.73,92.3,73.75,59.96,19.43,98.62,61.32,85.27,77.84,2,92.3,0.0
E00170,3,36.39,14.71,Sales,Bachelor,Junior,91.5,8.14,75.98,72.69,75.74,10.75,100.0,49.92,88.27,84.14,1,75.98,0.0
E00170,4,36.39,14.71,Sales,Bachelor,Junior,87.52,12.32,72.45,67.88,56.32,9.17,95.2,72.47,63.74,74.03,1,72.45,0.0
E00170,5,36.39,14.71,Sales,Bachelor,Junior,91.41,7.99,76.35,69.73,61.37,14.25,100.0,70.45,67.67,67.27,2,76.35,0.0
E00171,1,21.0,0.0,Research and Development,Bachelor,Entry,92.53,6.82,75.58,72.17,48.5,28.9,69.34,76.24,74.87,66.54,2,75.58,0.0
E00171,2,21.0,0.0,Research and Development,Bachelor,Entry,92.08,8.26,57.31,61.18,56.1,13.42,64.6,58.32,70.26,75.32,1,57.31,0.0
E00171,3,21.0,0.0,Research and Development,Bachelor,Entry,92.23,7.1,73.73,66.83,58.57,13.57,73.04,72.89,74.08,69.63,1,73.73,0.0
E00171,4,21.0,0.0,Research and Development,Bachelor,Entry,89.31,10.57,67.83,75.35,60.65,14.57,69.96,72.02,78.37,73.86,1,67.83,0.0
E00171,5,21.0,0.0,Research and Development,Bachelor,Entry,96.77,4.19,68.35,74.96,44.83,18.81,72.11,68.17,82.26,70.9,2,68.35,0.0
E00172,1,27.42,2.73,Research and Development,Master,Entry,89.33,10.43,73.83,85.81,55.01,12.25,58.68,86.56,71.54,59.54,2,73.83,0.0
E00172,2,27.42,2.73,Research and Development,Master,Entry,90.06,9.77,54.42,89.68,46.68,10.94,48.51,72.97,75.86,78.11,1,54.42,0.0
